Variant,Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+
Medium,2069,8578,8533,8486,8448,8457,8450,8447,8425,8355,8311,8302,8305,8297,8273,8241,8215,8211,8211,8214,8186,8137,8100,8050,8002,7976,7936,7867,7816,7759,7688,7626,7543,7444,7359,7286,7200,7097,6998,6886,6769,6643,6506,6371,6233,6098,5952,5800,5664,5525,5374,5224,5074,4926,4773,4628,4490,4353,4216,4059,3891,3721,3539,3354,3175,2993,2816,2643,2465,2286,2107,1928,1768,1628,1491,1353,1217,1085,962,848,742,640,547,465,392,326,267,213,167,128,96,70,49,34,22,15,9,6,3,2,1,1
Medium,2070,8532,8489,8477,8438,8406,8419,8416,8418,8400,8334,8293,8286,8290,8282,8258,8225,8197,8191,8189,8190,8160,8109,8071,8021,7972,7946,7906,7836,7784,7727,7656,7594,7511,7411,7326,7253,7166,7062,6962,6849,6732,6605,6467,6332,6193,6057,5912,5759,5622,5481,5328,5176,5025,4874,4720,4573,4433,4295,4155,3996,3825,3652,3467,3279,3098,2914,2734,2559,2379,2198,2018,1838,1677,1537,1399,1262,1127,997,876,765,662,565,477,400,332,272,219,172,132,99,72,51,35,24,15,10,6,4,2,1,1
Medium,2071,8488,8446,8434,8429,8396,8369,8387,8388,8393,8379,8316,8277,8271,8275,8267,8242,8207,8177,8169,8165,8164,8133,8081,8042,7992,7942,7915,7875,7805,7753,7696,7624,7561,7478,7378,7292,7219,7132,7027,6926,6812,6694,6566,6427,6292,6152,6016,5870,5716,5577,5434,5280,5126,4972,4820,4664,4516,4374,4233,4091,3928,3754,3578,3391,3200,3016,2829,2647,2470,2288,2106,1925,1744,1583,1442,1305,1169,1036,909,791,683,585,493,411,340,278,224,177,137,102,75,53,37,25,16,10,6,4,2,1,1
Medium,2072,8478,8403,8391,8387,8387,8359,8337,8359,8364,8373,8361,8300,8262,8257,8261,8251,8224,8188,8156,8145,8140,8138,8105,8052,8013,7962,7913,7885,7844,7774,7722,7664,7592,7529,7445,7345,7259,7184,7096,6991,6888,6774,6655,6526,6387,6251,6111,5974,5826,5671,5530,5385,5229,5073,4917,4764,4607,4456,4312,4168,4022,3856,3679,3499,3309,3115,2929,2740,2555,2376,2192,2009,1827,1647,1486,1345,1209,1075,944,821,707,604,510,425,349,284,229,181,141,106,78,55,38,26,17,11,7,4,2,1,1
Medium,2073,8473,8395,8350,8345,8346,8351,8328,8309,8335,8344,8355,8345,8285,8248,8242,8245,8234,8205,8166,8133,8120,8113,8110,8076,8023,7984,7932,7883,7855,7814,7743,7690,7632,7559,7496,7412,7312,7224,7149,7060,6954,6850,6734,6615,6486,6345,6209,6068,5930,5781,5623,5481,5334,5175,5017,4860,4705,4546,4393,4246,4099,3949,3779,3598,3415,3222,3026,2837,2646,2459,2277,2091,1907,1725,1546,1387,1247,1112,980,853,734,625,527,440,361,292,234,185,144,109,80,57,40,27,18,11,7,4,2,1,2
Medium,2074,8441,8390,8342,8304,8305,8311,8320,8301,8286,8316,8326,8340,8331,8272,8234,8227,8228,8215,8184,8143,8108,8094,8086,8082,8048,7994,7954,7903,7853,7824,7783,7712,7659,7600,7527,7463,7378,7277,7189,7113,7023,6915,6811,6694,6574,6444,6304,6167,6024,5885,5733,5573,5428,5279,5119,4959,4801,4643,4482,4327,4176,4024,3870,3697,3512,3326,3130,2931,2739,2546,2356,2172,1986,1801,1620,1443,1285,1147,1014,886,763,649,546,454,374,302,241,190,147,112,83,59,41,28,19,12,7,4,3,1,2
Medium,2075,8391,8360,8338,8297,8265,8271,8281,8294,8278,8267,8299,8311,8326,8317,8257,8218,8210,8209,8194,8161,8119,8082,8067,8058,8053,8019,7965,7925,7873,7823,7794,7752,7680,7627,7568,7494,7430,7345,7243,7153,7076,6985,6876,6771,6653,6532,6402,6261,6122,5978,5836,5683,5521,5373,5222,5060,4899,4738,4579,4415,4255,4100,3945,3786,3609,3421,3232,3032,2831,2637,2440,2249,2063,1876,1692,1512,1338,1183,1047,917,792,675,567,471,386,313,249,195,151,114,85,61,43,29,19,12,8,5,3,2,2
Medium,2076,8343,8312,8309,8294,8259,8232,8242,8256,8272,8260,8251,8284,8298,8312,8303,8242,8202,8192,8189,8171,8137,8094,8056,8040,8030,8025,7990,7937,7896,7844,7793,7763,7721,7649,7595,7535,7461,7396,7310,7207,7117,7038,6945,6836,6730,6612,6490,6359,6216,6076,5929,5785,5629,5465,5316,5163,4999,4836,4673,4510,4342,4179,4020,3860,3696,3515,3324,3131,2929,2725,2528,2330,2136,1950,1763,1580,1403,1232,1080,947,821,701,590,489,400,324,259,202,155,117,87,63,44,30,20,13,8,5,3,2,2
Medium,2077,8311,8265,8262,8266,8256,8226,8203,8216,8234,8254,8243,8236,8271,8284,8298,8289,8226,8184,8171,8166,8148,8112,8067,8029,8012,8002,7997,7961,7907,7866,7814,7762,7733,7690,7617,7563,7503,7428,7361,7274,7170,7079,6999,6905,6795,6688,6569,6446,6314,6169,6026,5878,5731,5573,5407,5255,5101,4935,4769,4603,4436,4265,4097,3933,3769,3601,3416,3221,3025,2820,2614,2414,2213,2019,1833,1647,1466,1292,1125,977,847,726,613,509,416,336,267,210,161,121,89,64,45,31,21,13,8,5,3,2,2
Medium,2078,8266,8235,8216,8219,8229,8224,8198,8178,8195,8216,8238,8229,8223,8258,8271,8284,8272,8208,8164,8150,8143,8123,8086,8041,8002,7985,7974,7968,7933,7878,7837,7784,7732,7702,7658,7585,7530,7469,7393,7326,7237,7132,7040,6959,6864,6753,6645,6525,6401,6266,6119,5974,5823,5674,5514,5346,5193,5036,4867,4698,4528,4358,4182,4009,3841,3672,3500,3311,3113,2913,2705,2496,2294,2093,1898,1712,1528,1350,1180,1018,875,750,635,529,434,349,278,217,167,125,92,66,47,32,21,14,9,5,3,2,2
Medium,2079,8232,8192,8186,8175,8183,8197,8196,8174,8158,8178,8200,8224,8216,8210,8244,8256,8268,8255,8188,8142,8126,8118,8097,8060,8014,7974,7957,7946,7940,7904,7849,7807,7754,7701,7671,7627,7553,7497,7435,7358,7289,7200,7093,7000,6918,6823,6711,6602,6480,6354,6216,6067,5919,5765,5614,5452,5282,5127,4967,4795,4623,4448,4273,4093,3916,3743,3569,3393,3200,2998,2795,2584,2372,2169,1968,1774,1589,1408,1234,1068,912,775,657,549,451,364,289,225,173,130,95,68,48,33,22,14,9,6,3,2,2
Medium,2080,8200,8159,8144,8145,8139,8152,8170,8173,8153,8140,8162,8187,8211,8204,8197,8230,8241,8250,8235,8167,8119,8102,8093,8071,8033,7987,7947,7930,7918,7911,7875,7820,7777,7723,7671,7639,7594,7520,7463,7400,7322,7252,7161,7053,6959,6876,6780,6667,6556,6432,6303,6164,6011,5861,5705,5552,5388,5216,5058,4894,4718,4541,4363,4183,3998,3816,3639,3461,3280,3083,2876,2670,2457,2244,2040,1839,1647,1465,1287,1117,957,808,679,568,468,379,301,235,180,135,99,71,49,34,23,15,9,6,3,2,2
Medium,2081,8166,8128,8112,8104,8111,8109,8125,8147,8153,8136,8125,8149,8174,8199,8191,8183,8215,8223,8231,8214,8144,8095,8077,8067,8044,8006,7960,7920,7902,7890,7883,7846,7790,7747,7693,7640,7607,7562,7487,7429,7364,7284,7213,7121,7013,6917,6833,6736,6621,6508,6382,6250,6107,5953,5800,5642,5487,5320,5146,4984,4816,4636,4454,4271,4086,3896,3711,3529,3346,3160,2958,2748,2539,2324,2111,1908,1709,1519,1340,1166,1002,849,708,587,484,393,314,245,187,140,103,74,51,35,23,15,10,6,4,2,2
Medium,2082,8137,8095,8082,8073,8070,8081,8082,8103,8127,8136,8122,8112,8137,8162,8186,8177,8168,8198,8204,8210,8191,8120,8071,8051,8041,8018,7980,7933,7893,7874,7862,7854,7816,7760,7717,7662,7608,7575,7529,7452,7393,7327,7246,7173,7080,6971,6875,6789,6690,6573,6457,6328,6194,6048,5891,5737,5576,5419,5249,5071,4905,4733,4548,4361,4173,3983,3789,3599,3412,3224,3033,2827,2614,2403,2187,1975,1772,1576,1389,1214,1046,889,744,613,501,407,326,255,195,146,107,76,53,36,24,16,10,6,4,2,3
Medium,2083,8098,8068,8050,8043,8039,8040,8055,8060,8084,8111,8122,8109,8101,8125,8150,8173,8162,8152,8179,8184,8188,8167,8096,8045,8026,8015,7992,7953,7906,7865,7846,7834,7825,7787,7731,7687,7631,7577,7542,7494,7417,7356,7288,7206,7133,7039,6929,6831,6744,6642,6522,6404,6271,6134,5986,5827,5670,5508,5347,5174,4991,4820,4643,4453,4261,4068,3874,3676,3481,3288,3095,2899,2690,2474,2262,2046,1835,1635,1442,1260,1089,928,779,644,523,421,337,265,204,153,111,80,56,38,25,16,10,6,4,2,3
Medium,2084,8073,8030,8023,8012,8010,8011,8016,8034,8042,8068,8097,8109,8097,8089,8113,8137,8158,8146,8133,8159,8162,8164,8143,8071,8020,8000,7989,7965,7926,7879,7838,7818,7805,7796,7757,7700,7656,7600,7544,7508,7459,7380,7318,7249,7166,7091,6996,6885,6786,6696,6591,6468,6346,6212,6072,5921,5760,5601,5435,5270,5093,4906,4729,4547,4352,4155,3957,3758,3555,3355,3158,2959,2759,2547,2330,2116,1902,1694,1497,1308,1131,967,814,675,550,440,349,275,212,159,117,83,58,39,26,17,11,7,4,2,3
Medium,2085,8042,8006,7987,7986,7980,7982,7986,7994,8016,8026,8054,8085,8098,8086,8077,8100,8122,8142,8128,8113,8137,8139,8140,8118,8046,7995,7974,7963,7939,7899,7852,7810,7790,7776,7766,7728,7670,7624,7567,7510,7473,7422,7342,7278,7209,7125,7049,6953,6840,6738,6645,6537,6411,6286,6149,6006,5854,5690,5527,5358,5188,5006,4814,4632,4444,4244,4042,3840,3636,3427,3222,3020,2817,2613,2398,2181,1968,1756,1551,1358,1174,1004,848,705,576,463,365,285,219,166,122,87,60,41,27,18,11,7,4,2,3
Medium,2086,7980,7976,7963,7950,7955,7952,7959,7966,7977,8000,8013,8042,8073,8086,8074,8064,8086,8106,8124,8108,8092,8114,8115,8116,8093,8021,7969,7949,7937,7912,7872,7824,7782,7762,7747,7737,7697,7639,7592,7534,7475,7437,7384,7303,7238,7168,7083,7005,6907,6792,6687,6591,6480,6351,6223,6083,5938,5783,5616,5449,5275,5100,4912,4715,4527,4334,4129,3923,3715,3506,3292,3082,2875,2668,2461,2246,2028,1817,1608,1407,1220,1043,881,735,603,486,384,298,228,172,127,91,63,43,28,18,12,7,4,2,3
Medium,2087,7936,7915,7934,7927,7919,7928,7929,7938,7948,7962,7987,8001,8031,8062,8075,8062,8050,8070,8088,8104,8087,8069,8091,8091,8091,8068,7995,7944,7923,7910,7885,7845,7797,7754,7733,7718,7707,7666,7607,7559,7499,7439,7399,7346,7263,7198,7126,7039,6960,6859,6741,6633,6533,6419,6287,6157,6014,5866,5708,5537,5365,5186,5005,4812,4609,4416,4218,4007,3796,3583,3368,3150,2934,2723,2514,2305,2089,1874,1665,1460,1264,1084,916,764,629,508,403,313,238,178,131,95,66,45,30,19,12,7,4,3,3
Medium,2088,7910,7873,7874,7899,7896,7893,7905,7909,7921,7934,7949,7976,7990,8020,8051,8063,8048,8035,8053,8069,8083,8065,8046,8067,8066,8066,8043,7970,7918,7897,7884,7859,7818,7769,7726,7705,7689,7676,7635,7574,7525,7464,7402,7361,7306,7223,7156,7082,6994,6912,6808,6687,6575,6472,6355,6221,6088,5942,5791,5628,5452,5275,5090,4904,4705,4497,4298,4094,3878,3661,3443,3223,3000,2781,2567,2355,2145,1930,1717,1512,1312,1124,952,794,654,531,422,329,251,187,136,98,69,47,31,20,13,8,5,3,3
Medium,2089,7874,7848,7833,7839,7869,7871,7870,7885,7893,7907,7921,7938,7965,7980,8009,8039,8049,8032,8018,8034,8049,8062,8042,8023,8043,8042,8041,8018,7945,7893,7871,7857,7832,7790,7741,7698,7675,7659,7645,7602,7540,7489,7427,7364,7322,7266,7181,7113,7037,6946,6861,6754,6629,6514,6408,6288,6151,6015,5866,5711,5543,5361,5178,4987,4795,4590,4377,4173,3963,3742,3519,3295,3070,2843,2621,2405,2192,1983,1770,1560,1360,1167,988,826,680,552,441,345,264,197,143,102,72,49,33,21,13,8,5,3,3
Medium,2090,7835,7813,7808,7799,7810,7844,7849,7851,7869,7879,7895,7910,7927,7955,7969,7997,8025,8034,8016,7999,8013,8027,8039,8019,7999,8019,8017,8017,7993,7919,7867,7844,7831,7804,7763,7713,7669,7646,7628,7613,7569,7505,7453,7389,7325,7281,7224,7138,7067,6989,6895,6806,6696,6568,6450,6342,6219,6079,5939,5785,5624,5451,5263,5074,4877,4679,4469,4250,4040,3824,3597,3368,3139,2910,2681,2457,2240,2027,1818,1608,1403,1210,1026,858,708,574,459,360,276,207,151,107,75,51,34,22,14,9,5,3,4
Medium,2091,7809,7775,7773,7775,7770,7785,7822,7830,7835,7856,7867,7884,7900,7917,7944,7957,7984,8010,8017,7997,7979,7992,8005,8016,7995,7976,7995,7993,7992,7968,7894,7841,7818,7804,7777,7735,7684,7640,7615,7596,7580,7534,7469,7415,7350,7285,7240,7181,7093,7020,6938,6841,6748,6635,6504,6384,6272,6146,6002,5858,5699,5532,5352,5158,4963,4760,4556,4340,4115,3898,3676,3444,3210,2977,2745,2513,2288,2071,1859,1653,1447,1249,1064,891,735,598,478,375,289,217,159,113,78,53,36,23,15,9,5,3,4
Medium,2092,7786,7750,7737,7741,7747,7746,7765,7804,7815,7822,7844,7856,7874,7890,7907,7932,7944,7969,7994,7999,7977,7958,7970,7982,7993,7972,7952,7970,7968,7967,7942,7868,7815,7791,7776,7749,7707,7655,7610,7584,7563,7545,7498,7431,7377,7311,7245,7198,7136,7046,6969,6884,6783,6687,6570,6437,6314,6199,6069,5920,5770,5605,5432,5245,5045,4844,4635,4425,4203,3972,3749,3520,3282,3045,2808,2574,2342,2117,1900,1691,1488,1289,1099,925,764,621,498,391,301,227,167,119,83,56,37,24,15,9,6,3,4
Medium,2093,7741,7728,7712,7705,7713,7723,7725,7747,7789,7802,7811,7833,7846,7864,7880,7895,7920,7930,7953,7976,7979,7957,7936,7948,7959,7970,7948,7928,7946,7944,7941,7917,7842,7788,7765,7749,7721,7678,7625,7578,7551,7529,7509,7460,7393,7337,7270,7202,7153,7089,6995,6915,6826,6722,6623,6503,6367,6240,6121,5987,5832,5676,5504,5324,5131,4925,4717,4502,4285,4057,3820,3591,3356,3114,2873,2634,2399,2167,1943,1729,1523,1325,1135,956,793,646,517,407,314,237,174,125,87,59,39,25,16,10,6,3,4
Medium,2094,7704,7684,7691,7681,7678,7690,7703,7708,7732,7776,7790,7800,7824,7837,7854,7868,7883,7905,7914,7935,7956,7959,7935,7914,7925,7936,7946,7925,7904,7922,7919,7916,7891,7816,7762,7738,7721,7693,7648,7595,7546,7517,7493,7472,7422,7354,7297,7228,7158,7106,7039,6941,6857,6765,6657,6555,6433,6294,6163,6039,5898,5738,5575,5396,5209,5010,4797,4583,4361,4138,3903,3659,3424,3185,2939,2696,2456,2221,1990,1768,1558,1357,1167,987,820,671,538,424,327,247,182,131,92,62,41,26,17,10,6,4,4
Medium,2095,7668,7648,7648,7660,7655,7655,7671,7686,7694,7720,7765,7780,7791,7814,7827,7843,7856,7869,7890,7896,7916,7936,7938,7914,7892,7903,7914,7923,7901,7880,7897,7894,7891,7865,7790,7735,7710,7693,7663,7617,7563,7513,7482,7457,7434,7383,7314,7255,7184,7111,7056,6985,6884,6796,6701,6590,6485,6359,6216,6081,5950,5803,5636,5466,5280,5086,4880,4661,4440,4212,3981,3739,3490,3250,3007,2758,2514,2274,2040,1811,1594,1389,1196,1016,847,694,559,441,340,257,190,137,96,65,43,28,18,11,6,4,5
Medium,2096,7633,7613,7613,7618,7634,7632,7636,7654,7672,7682,7709,7755,7771,7782,7804,7816,7831,7842,7853,7872,7878,7896,7915,7916,7892,7870,7880,7891,7900,7877,7856,7873,7869,7865,7839,7763,7708,7682,7664,7633,7586,7529,7478,7446,7420,7396,7343,7272,7211,7137,7062,7002,6927,6823,6732,6634,6520,6411,6281,6134,5992,5855,5701,5526,5349,5156,4955,4742,4516,4289,4053,3815,3567,3314,3069,2822,2573,2328,2089,1857,1633,1421,1224,1041,873,718,579,458,355,268,198,143,100,69,46,30,19,11,7,4,5
Medium,2097,7596,7579,7578,7583,7593,7612,7614,7620,7640,7660,7671,7699,7746,7762,7772,7794,7804,7817,7827,7836,7854,7858,7876,7894,7894,7870,7848,7858,7868,7876,7854,7832,7848,7843,7839,7812,7737,7681,7654,7634,7602,7553,7495,7442,7409,7381,7356,7302,7229,7165,7088,7008,6945,6867,6759,6665,6563,6446,6333,6199,6045,5897,5752,5590,5408,5223,5024,4816,4596,4363,4128,3885,3640,3387,3130,2881,2633,2383,2140,1903,1675,1457,1253,1066,895,739,599,475,369,280,207,149,105,72,48,31,20,12,7,4,5
Medium,2098,7551,7544,7545,7549,7558,7571,7594,7598,7606,7629,7650,7662,7691,7737,7753,7762,7782,7790,7802,7810,7818,7834,7838,7855,7873,7872,7847,7825,7835,7844,7853,7830,7807,7823,7818,7813,7786,7709,7652,7624,7603,7569,7519,7460,7406,7372,7342,7315,7259,7183,7115,7035,6951,6884,6803,6692,6595,6490,6368,6250,6109,5949,5794,5641,5472,5283,5090,4883,4668,4441,4200,3957,3708,3458,3200,2939,2689,2440,2191,1950,1717,1495,1285,1092,917,758,617,491,382,291,216,156,110,75,50,33,21,13,8,4,5
Medium,2099,7520,7500,7510,7517,7525,7538,7553,7579,7585,7595,7619,7641,7653,7682,7728,7742,7750,7769,7775,7786,7792,7799,7814,7817,7834,7851,7851,7825,7803,7812,7821,7829,7805,7783,7798,7792,7787,7758,7681,7623,7593,7571,7535,7483,7423,7368,7333,7301,7272,7213,7134,7062,6978,6891,6821,6736,6622,6521,6412,6285,6161,6013,5846,5683,5522,5345,5149,4949,4734,4511,4275,4027,3778,3522,3267,3007,2744,2493,2244,1997,1760,1533,1320,1120,940,777,633,507,396,302,224,162,114,79,53,34,22,13,8,5,6
Medium,2100,7485,7469,7467,7482,7493,7504,7520,7538,7566,7574,7585,7610,7632,7645,7673,7718,7731,7737,7754,7759,7768,7773,7779,7794,7796,7812,7829,7829,7803,7781,7789,7798,7805,7781,7758,7772,7766,7760,7730,7652,7592,7561,7537,7500,7447,7386,7330,7292,7259,7226,7164,7081,7006,6918,6828,6754,6666,6549,6444,6329,6196,6064,5909,5734,5563,5395,5210,5006,4798,4576,4344,4100,3845,3590,3329,3070,2808,2545,2293,2047,1804,1572,1354,1151,964,797,650,520,408,313,233,169,120,82,55,36,23,14,8,5,6
